country,continent,site_name,pop_den,month_start,year_start,month_end,year_end,examined,pf_pos,pf_pr,pf_pa,method,gdpvl,Roq1,Roq2,Roq3,Roq4,R0G0qt1,permissions_info,source_id1,title1,citation1,source_id2,title2,citation2
Tanzania,Africa,Sizini,450.97,5,2006,5,2006,77,10,0.1299,1,Microscopy,1864.77,0.711,0.822,0.985,0.992,0.975,NA,3516,Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309",5504,Personal communication from A.Bhattarai,"Bhattarai, A, . (2008) personal communication."
Tanzania,Africa,Tumbatu Gomani,423.07,5,2006,5,2006,33,0,0,0,Microscopy,1864.77,0.551,0.607,1,0.975,0.917,NA,3516,Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309",5504,Personal communication from A.Bhattarai,"Bhattarai, A, . (2008) personal communication."
Tanzania,Africa,Tumbatu Jongowe,570.5,5,2006,5,2006,42,0,0,0,Microscopy,1864.77,0.551,0.635,1,0.975,0.917,NA,3516,Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309",5504,Personal communication from A.Bhattarai,"Bhattarai, A, . (2008) personal communication."
Tanzania,Africa,Tumbe,637.51,5,2006,5,2006,78,13,0.1667,1,Microscopy,1864.77,0.711,0.822,0.985,0.992,0.975,NA,3516,Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309",5504,Personal communication from A.Bhattarai,"Bhattarai, A, . (2008) personal communication."
Tanzania,Africa,Vugiri,180.45,5,2006,6,2006,156,16,0.1026,1,Microscopy,2162.98,0.231,0.134,0.231,0.134,0.844,NA,4857,"Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.","Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>():165",NA,,
Tanzania,Africa,Wingwi,572.92,5,2006,5,2006,56,7,0.125,1,Microscopy,1864.77,0.711,0.822,0.985,0.992,0.975,NA,3516,Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309",5504,Personal communication from A.Bhattarai,"Bhattarai, A, . (2008) personal communication."
Tanzania,Africa,Akheri,262.02,6,2006,6,2006,50,0,0,0,RDT,2157.56,0,0,0,0,0.33,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Angalia,46.22,6,2006,6,2006,50,32,0.64,1,RDT,2148.2,0.996,0.955,0.982,0.645,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Bacho,244.23,6,2006,6,2006,50,26,0.52,1,RDT,2157.56,0,0,0,0,0.273,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Banana,4928.63,6,2006,6,2006,50,0,0,0,RDT,3770.22,0.859,0.607,0.982,0.953,0.986,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Bubiza,146.64,6,2006,6,2006,50,1,0.02,1,RDT,1856.91,0.737,0.737,0.837,0.494,0.977,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Buhoro,210.83,6,2006,6,2006,50,25,0.5,1,RDT,1109.17,0.066,0.082,0.276,0,0.603,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Bulyang’ombe,50.96,6,2006,6,2006,50,14,0.28,1,RDT,1390.33,0.8,0.837,0.992,0.569,0.984,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Bumbuli,327.35,6,2006,6,2006,48,0,0,0,RDT,2162.98,0,0.345,0,0,0.472,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Bungu A,68.39,6,2006,9,2006,74,15,0.2027,1,Microscopy,1369.4,0.894,0.736,0.997,0.953,0.988,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Bungu B,68.39,6,2006,9,2006,70,29,0.4143,1,Microscopy,1369.4,0.894,0.736,0.997,0.953,0.988,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Bureza,242.69,6,2006,6,2006,50,14,0.28,1,RDT,1282.46,0.209,0.209,0.231,0.116,0.822,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Butembo,314.47,6,2006,6,2006,50,8,0.16,1,RDT,1282.46,0.134,0.151,0.17,0.066,0.721,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Chamwino,24.35,6,2006,6,2006,50,6,0.12,1,RDT,1903.94,0.996,0.894,0.996,0.519,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Chemka,116.36,6,2006,6,2006,50,3,0.06,1,RDT,2181.77,0.872,0.985,0.669,0.151,0.992,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Chingulungulu,9.65,6,2006,6,2006,50,33,0.66,1,RDT,2148.2,0.985,0.975,0.993,0.62,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Chogola,34.4,6,2006,6,2006,50,13,0.26,1,RDT,1096.1,0.231,0.519,0.299,0,0.844,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Dareda,278.62,6,2006,6,2006,50,8,0.16,1,RDT,2157.56,0,0,0,0,0.273,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Diguzi,13.25,6,2006,6,2006,50,16,0.32,1,RDT,1903.94,0.842,0.579,0.975,0.932,0.985,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Ekenywa,1116.73,6,2006,6,2006,50,1,0.02,1,RDT,2157.56,0.189,0.394,0.082,0,0.795,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Embokoi,135.26,6,2006,6,2006,50,2,0.04,1,RDT,2181.77,0.645,0.905,0.544,0,0.965,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Engutoto,59.96,6,2006,6,2006,50,0,0,0,RDT,2157.56,0.8,0.953,0.595,0.066,0.984,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Gallapo,30.2,6,2006,6,2006,50,0,0,0,RDT,2157.56,0.323,0.569,0.345,0,0.904,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Guta,57.86,6,2006,6,2006,50,2,0.04,1,RDT,1754.72,0.759,0.737,0.8,0.494,0.979,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Hangoni,407.61,6,2006,6,2006,50,1,0.02,1,RDT,2157.56,0.019,0.17,0.019,0,0.522,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Idete,58.53,6,2006,9,2006,154,13,0.0844,1,Microscopy,1903.94,1,0.894,0.966,0.544,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Idunda,98.02,6,2006,6,2006,46,3,0.0652,1,RDT,1096.1,0.299,0.62,0.394,0,0.894,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Idundu,5.11,6,2006,9,2006,83,32,0.3855,1,Microscopy,1903.94,1,0.894,0.975,0.645,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Igota,26.73,6,2006,9,2006,25,1,0.04,1,Microscopy,1903.94,1,0.908,0.966,0.62,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Iguguno Kaskazini,113.77,6,2006,6,2006,50,2,0.04,1,RDT,1061.45,0.419,0.544,0.544,0,0.937,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Iguguno Kusini,113.77,6,2006,6,2006,50,0,0,0,RDT,1061.45,0.419,0.544,0.544,0,0.937,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Igumbiro,13.89,6,2006,9,2006,58,6,0.1034,1,Microscopy,1903.94,1,0.908,0.966,0.62,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Igundu,134.33,6,2006,6,2006,50,5,0.1,1,RDT,1856.91,0.714,0.69,0.8,0.494,0.973,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Igunga,130.09,6,2006,6,2006,50,2,0.04,1,RDT,1390.33,0.889,0.932,0.975,0.78,0.994,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Ihale,1,6,2006,6,2006,50,6,0.12,1,RDT,1856.91,0.714,0.69,0.8,0.47,0.973,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Ikwiriri,3.36,6,2006,6,2006,50,2,0.04,1,RDT,1369.4,0.822,0.607,0.933,0.985,0.984,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Ikwiriri Central,174.31,6,2006,9,2006,73,3,0.0411,1,Microscopy,1369.4,0.759,0.522,0.908,0.997,0.981,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Ikwiriri North,196.93,6,2006,9,2006,85,13,0.1529,1,Microscopy,1369.4,0.759,0.522,0.908,0.997,0.981,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Ikwiriri South,201.06,6,2006,9,2006,154,6,0.039,1,Microscopy,1369.4,0.759,0.522,0.908,0.997,0.981,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Ilemela,233.66,6,2006,6,2006,50,0,0,0,RDT,1282.46,0.368,0.345,0.419,0.254,0.924,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,"Inalo, Mwanapalala & Ikungulipu",748.06,6,2006,6,2006,150,56,0.3733,1,RDT,1226.42,0.62,0.645,0.8,0.368,0.961,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Iragua,21.03,6,2006,9,2006,181,38,0.2099,1,Microscopy,1903.94,0.992,0.944,0.987,0.544,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Isemegeja,58.55,6,2006,6,2006,50,6,0.12,1,RDT,1390.33,0.669,0.714,0.962,0.394,0.968,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Isupilo,40.39,6,2006,6,2006,50,0,0,0,RDT,2240.06,0,0,0,0,0.232,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Itumbiri,146.64,6,2006,6,2006,50,12,0.24,1,RDT,1856.91,0.737,0.737,0.837,0.494,0.977,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Jaribu Mpakani,136.6,6,2006,9,2006,181,61,0.337,1,Microscopy,1369.4,0.822,0.661,0.975,0.978,0.984,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Kalemela,58.55,6,2006,6,2006,50,18,0.36,1,RDT,1390.33,0.669,0.714,0.962,0.394,0.968,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kaloleni,313.62,6,2006,6,2006,50,23,0.46,1,RDT,2036.9,0.8,0.905,0.997,0.419,0.984,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kangaza,236.3,6,2006,6,2006,50,13,0.26,1,RDT,1282.46,0.394,0.394,0.445,0.276,0.931,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Karema,1,6,2006,6,2006,34,1,0.0294,1,RDT,1782.78,0.933,0.908,0.894,0.978,0.99,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kasulu,8664.79,6,2006,6,2006,50,11,0.22,1,RDT,3770.22,0.842,0.551,0.933,0.962,0.985,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kasumo,188.3,6,2006,6,2006,50,10,0.2,1,RDT,1109.17,0.134,0.134,0.345,0.035,0.721,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kawajense,575.92,6,2006,6,2006,48,5,0.1042,1,RDT,1782.78,0.932,0.985,0.993,0.759,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kibakwe,98.02,6,2006,6,2006,50,1,0.02,1,RDT,1096.1,0.299,0.62,0.394,0,0.894,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kibaoni,20.11,6,2006,6,2006,50,23,0.46,1,RDT,2036.9,0.05,0.209,0.345,0,0.574,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kibiti A,119.64,6,2006,9,2006,221,70,0.3167,1,Microscopy,1369.4,0.933,0.781,1,0.919,0.99,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Kibiti B,119.66,6,2006,9,2006,202,67,0.3317,1,Microscopy,1369.4,0.933,0.781,1,0.919,0.99,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Kibwabwa,4.94,6,2006,6,2006,50,0,0,0,RDT,2240.06,0.323,0.645,0.544,0,0.904,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kichangani,26.73,6,2006,9,2006,62,9,0.1452,1,Microscopy,1903.94,1,0.908,0.966,0.62,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Kidugalo,13.25,6,2006,6,2006,50,5,0.1,1,RDT,1903.94,0.842,0.579,0.975,0.932,0.985,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kidugalo,21.04,6,2006,9,2006,90,29,0.3222,1,Microscopy,1903.94,1,0.921,0.982,0.569,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Kigongoni,850.6,6,2006,6,2006,49,0,0,0,RDT,2157.56,0.189,0.394,0.082,0,0.795,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kilida,24.55,6,2006,6,2006,50,15,0.3,1,RDT,1782.78,0.47,0.714,0.919,0.082,0.945,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kiloleli,94.66,6,2006,6,2006,50,23,0.46,1,RDT,1754.72,0.62,0.645,0.645,0.368,0.961,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kiloleli,1,6,2006,6,2006,50,7,0.14,1,RDT,1856.91,0.714,0.69,0.8,0.47,0.973,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kilolo,89.18,6,2006,6,2006,50,0,0,0,RDT,2240.06,0,0,0,0,0.135,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kimbuga,3.23,6,2006,6,2006,50,3,0.06,1,RDT,1369.4,0.908,0.781,0.987,0.943,0.988,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kimbuga,9.99,6,2006,9,2006,104,15,0.1442,1,Microscopy,1369.4,0.955,0.842,1,0.905,0.991,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Kindwitwi,6.26,6,2006,6,2006,50,7,0.14,1,RDT,1369.4,0.803,0.494,0.877,0.97,0.983,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kiponzelo,20.52,6,2006,6,2006,50,0,0,0,RDT,2240.06,0,0,0,0,0.21,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kisesa,1,6,2006,6,2006,50,6,0.12,1,RDT,1856.91,0.714,0.69,0.78,0.394,0.973,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kitagata,204.04,6,2006,6,2006,50,22,0.44,1,RDT,1109.17,0.254,0.254,0.544,0.17,0.862,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kitanda,28.77,6,2006,6,2006,50,36,0.72,1,RDT,2148.2,0.953,0.999,0.996,0.47,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kitumba,483.35,6,2006,6,2006,50,19,0.38,1,RDT,1856.91,0.645,0.62,0.78,0.419,0.965,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kitwilu,4.94,6,2006,6,2006,48,0,0,0,RDT,2240.06,0.47,0.759,0.669,0,0.945,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
